Taxon,ERR5261893,ERR5261895,ERR5261896,ERR5261898,ERR5261899,ERR5261900,ERR5261901,ERR5261902,ERR5261903,ERR5261904,ERR5261905,ERR5261906,ERR5261907,ERR5261908,ERR5261909,ERR5261910,ERR5261911,ERR5261912,ERR5261913,ERR5261914,ERR5261915,ERR5261916,ERR5261917,ERR5261918,ERR5261919,ERR5261920,ERR5261921,ERR5261922,ERR5261923,ERR5261924,ERR5261925,ERR5261926,ERR5261927,ERR5261928
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006218905472636816,0.0,0.0,0.0,0.0,0.0034143138542350624
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__xylanilytica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005654909168021488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006857603872529246,0.0,0.0,0.0,0.0,0.0,0.0,0.004523927334417191,0.0,0.0,0.003832676303109943,0.0,0.0,0.0,0.0,0.009980472987632893,0.004448038819247877,0.0,0.007615982837221775,0.0,0.005472636815920398,0.0,0.0,0.0,0.00366017115166512,0.0024294156270518712
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.0,0.0,0.13256522314925176,0.05651840490797547,0.0,0.05200895236065225,0.0,0.0,0.08984037342246298,0.0,0.0,0.05611446456516879,0.0,0.0,0.0,0.08913550576093872,0.0,0.053069600410420116,0.037779237844940874,0.0,0.0,0.0,0.0,0.06932089390323277,0.06461787302871007,0.0,0.033252882810404935,0.05935450906923274,0.06623134328358206,0.0,0.0,0.044699579027937246,0.055882049695844926,0.06066973079448459
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__simulans,0.0,0.0,0.003575685339690107,0.009739263803680981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013413816230717638,0.0,0.0,0.0,0.00558422280342122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005364898237247722,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium,0.0,0.0,0.0,0.004601226993865031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004877359157418534,0.0,0.004446217864675369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018235451863770449,0.008600868602571745,0.005970149253731343,0.0,0.0,0.0,0.0021651716671821837,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009091586556375288,0.0,0.0,0.0,0.002403336396409133,0.0,0.0,0.0020805957074025404,0.0,0.0,0.0,0.0,0.0,0.003639304488475536,0.0,0.0008045052292839903,0.009367282636464276,0.011567164179104476,0.0,0.0,0.0,0.003196205794411795,0.012147078135259356
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__conglomeratum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004013885875461054,0.0,0.0,0.004773397693751676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Dermabacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus; s__,0.0,0.0,0.0,0.0,0.0,0.005115634658424811,0.0,0.0,0.0069728577191263755,0.0,0.0,0.0026082420448617634,0.0,0.0,0.0,0.0,0.0,0.0015960782078321839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007776883883078573,0.0,0.0,0.0,0.0,0.0,0.0007732755954222084,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermatophilaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037779237844940868,0.0,0.0,0.0,0.0,0.0,0.0021027092600080875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003969481389834003,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042159439334209375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027361340705694577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__,0.0,0.0,0.0,0.0,0.0,0.0042630288820206756,0.0,0.0,0.005532184636662249,0.0,0.0,0.0,0.0,0.0,0.0,0.0028274545840107444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005041566103513006,0.004428169973601294,0.0,0.0,0.0,0.0,0.006856376946076915,0.0023637557452396585
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__timorensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060323383084577116,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0027709687733134393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007500956754688098,0.0,0.005187130663164806
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae; g__Gordonia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060750705142113256,0.0,0.0,0.002091713596138375,0.0,0.001181592039800995,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Gordoniaceae; g__Millisia; s__brevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700279313686371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae,0.0,0.0,0.008475698582969144,0.00705521472392638,0.0,0.00788660343173825,0.0,0.0,0.011237250043220192,0.0,0.0,0.007526641329458231,0.0,0.0,0.0,0.00713932282462713,0.0,0.005244256968591461,0.009800700832238284,0.0,0.0,0.0,0.0,0.09893686266001303,0.0,0.0,0.004880665057656208,0.001958613642169803,0.0,0.0,0.0,0.0,0.005670687699762862,0.007813525935653315
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007526549128776163,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Arsenicicoccus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002091713596138375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Kytococcus; s__,0.0,0.0,0.0,0.0032208588957055215,0.0,0.0,0.0,0.0,0.004437273093989512,0.0,0.0,0.005514568894850585,0.0,0.0,0.0,0.00862373648123277,0.0,0.004275209485264778,0.010402978537012702,0.0,0.0,0.0,0.0,0.0,0.005418520016174687,0.0,0.0033252882810404934,0.009452439751341225,0.0024875621890547263,0.0,0.0,0.0,0.0048458603979791735,0.0023637557452396585
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Ornithinimicrobium; s__pekingense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004447819483619006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae,0.0,0.0,0.0,0.0,0.0,0.0005328786102525844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae,0.0,0.0,0.0,0.0,0.0,0.004582756048172226,0.0,0.0,0.0009796576960756065,0.0,0.0,0.0023101572397347045,0.0,0.0,0.0,0.0,0.0,0.002907142449980049,0.0,0.0,0.0,0.0,0.0,0.0006509004122369278,0.0,0.0,0.0,0.00587584092650941,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0021315144410103378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007879185817465528
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005067441687159997,0.0,0.0,0.0,0.0035343182300134304,0.0,0.005529270934275779,0.012155059132720105,0.0,0.0,0.0,0.0,0.0006509004122369278,0.009543065103113627,0.0,0.004344328238133548,0.00587584092650941,0.001554726368159204,0.0,0.0,0.0,0.00726879059696876,0.010899540380827313
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008298276954993373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005361377461593979,0.003479973736047275
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__aurum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003110200042411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__lacticum,0.0,0.0,0.008078400211892465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009189227398034919,0.0,0.0,0.0016425755584756898,0.0,0.0,0.0,0.0,0.008244738555001085,0.0,0.0,0.005738803968892464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Pseudoclavibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005866968261822294,0.0,0.0,0.0031208935611038106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008313220702601234,0.0,0.0,0.0,0.0,0.0,0.0,0.006434668417596849
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Pseudoclavibacter; s__bifida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02278151442829247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Rathayibacter; s__,0.0,0.0,0.0,0.004447852760736197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003444316877152698,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae,0.0,0.0,0.0,0.0,0.0,0.005755088990727912,0.0,0.0,0.003111853858122515,0.0,0.0,0.0,0.0,0.0,0.0,0.013218350180250232,0.0,0.0,0.002190100744634253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418342719227675,0.006897726305032785,0.0,0.0,0.0,0.0,0.00273224043715847,0.009258043335521996
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter,0.0,0.0,0.0,0.0022239263803680983,0.0,0.004369604604071192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002332650031808864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034325556449450252,0.0014476709529081156,0.0013681592039800996,0.0,0.0,0.0,0.0025775853180740283,0.009061063690085358
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria,0.0,0.0,0.0,0.0,0.0,0.008312906319940317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064005207203297896,0.0,0.0,0.0,0.0,0.0021766169154228856,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033252882810404934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria; s__palustris,0.0,0.0,0.013640577406965965,0.006134969325153374,0.0,0.01129702653735479,0.0,0.0,0.0061660807929464646,0.0,0.0,0.0038751024666517624,0.0,0.0,0.0,0.0031102000424118184,0.0,0.011742575386193924,0.00432544897065265,0.0,0.0,0.0,0.0,0.0,0.016336433481601294,0.0,0.010244033252882812,0.00459848420335519,0.00472636815920398,0.0,0.0,0.0,0.004330343334364367,0.012672357189757058
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria; s__rhizophila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032851511169513796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002629137024435509,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus,0.0,0.0,0.017348695537014965,0.012193251533742332,0.0,0.006607694767132047,0.0,0.0,0.003918630784302426,0.0,0.0,0.00752664132945823,0.0,0.0,0.0,0.010885700148441365,0.0,0.0014820726215584563,0.0,0.0,0.0,0.0,0.0,0.011933174224343675,0.004205418520016175,0.0,0.007347814427460445,0.006131312271140254,0.01455223880597015,0.0,0.0,0.0,0.0023713784926281062,0.005581089954038083
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005654909168021488,0.0,0.0,0.0014235654840122646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__luteus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027660923183311244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006186204763377668,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012372409526755336,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014445173998686802
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__aeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010950503723171265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035934566908018234,0.002554713446308439,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__dentocariosa,0.0,0.0,0.0,0.0,0.0,0.002984120217414473,0.0,0.0,0.0,0.0,0.0,0.002831805648707057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008895638967238013,0.0,0.0,0.0,0.0037469130545857107,0.002674129353233831,0.0,0.0,0.0017604286261002678,0.002216723373543664,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008644038494784763,0.0,0.0,0.0,0.0,0.0,0.0,0.004170495511415848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003688435669342591,0.0,0.0,0.0,0.0,0.002238805970149254,0.0,0.0,0.0,0.0,0.004333552199606041
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023050769319426037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788508830762352,0.0,0.0,0.0,0.003251572771612356,0.0,0.0022231089323376846,0.0042159439334209375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031643872351836953,0.0,0.0,0.0,0.0,0.0,0.0010310341272296113,0.002101116217990808
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__,0.0,0.0,0.0,0.0,0.0,0.00021315144410103377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045992115637319315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033789219629927593,0.0,0.0,0.0,0.0,0.0,0.0024229301989895863,0.001969796454366382
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__Nakamurella; s__multipartita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014820726215584563,0.0042159439334209375,0.0,0.0,0.0,0.0,0.0,0.0022644561261625554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00366017115166512,0.003545633617859488
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008706467661691543,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036756909592139675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005207203297895422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022196708763872943,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__fascians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006785891001625787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006725970926448254,0.0,0.0,0.0013408420488066506,0.0,0.0,0.0,0.0,0.0,0.0,0.002232435981615233
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023050769319426037,0.0,0.0,0.0023846784410164693,0.0,0.0,0.0,0.004523927334417191,0.0,0.0,0.004434954007884363,0.0,0.0,0.0,0.0,0.004339336081579518,0.0017792155276991509,0.0,0.0002681684097613301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008067769261799112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032716545990882275,0.0,0.0,0.0,0.0,0.005893608878683505,0.0,0.007813525935653315
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Aeromicrobium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026816840976133013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Marmoricola; s__aequoreus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002252614641995173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015390754146953202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001554726368159204,0.0,0.0,0.0002296211251435132,0.0,0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Propionicimonas; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004091511554198121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001938094966653366,0.006296539640823478,0.0,0.0,0.0,0.0,0.0,0.0021835826930853217,0.0,0.0,0.0037469130545857107,0.0,0.0,0.0,0.0,0.007578100835137643,0.0
